
title='View'
 VARIABLES = x, y,"LevelSet" 
zone i=96  j=44  k=1  DATAPACKING=POINT 
1.1053 0.2239 0.32  
1.1253 0.2239 0.32  
1.1453 0.2239 0.32  
1.1653 0.2239 0.32  
1.1853 0.2239 0.32  
1.2053 0.2239 0.32  
1.2253 0.2239 0.32  
1.2453 0.2239 0.32  
1.2653 0.2239 0.32  
1.2853 0.2239 0.32  
1.3053 0.2239 0.32  
1.3253 0.2239 0.32  
1.3453 0.2239 0.32  
1.3653 0.2239 0.32  
1.3853 0.2239 0.32  
1.4053 0.2239 0.32  
1.4253 0.2239 0.32  
1.4453 0.2239 0.32  
1.4653 0.2239 0.32  
1.4853 0.2239 0.32  
1.5053 0.2239 0.32  
-0.3947 0.2439 0.32  
-0.3747 0.2439 0.32  
-0.3547 0.2439 0.32  
-0.3347 0.2439 0.32  
-0.3147 0.2439 0.32  
-0.2947 0.2439 0.32  
-0.2747 0.2439 0.32  
-0.2547 0.2439 0.32  
-0.2347 0.2439 0.32  
-0.2147 0.2439 0.32  
-0.1947 0.2439 0.32  
-0.1747 0.2439 0.32  
-0.1547 0.2439 0.32  
-0.1347 0.2439 0.32  
-0.1147 0.2439 0.32  
-0.0947 0.2439 0.32  
-0.0747 0.2439 0.32  
-0.0547 0.2439 0.32  
-0.0347 0.2439 0.32  
-0.0147 0.2439 0.32  
0.0053 0.2439 0.32  
0.0253 0.2439 0.32  
0.0453 0.2439 0.32  
0.0653 0.2439 0.32  
0.0853 0.2439 0.32  
0.1053 0.2439 0.32  
0.1253 0.2439 0.32  
0.1453 0.2439 0.32  
0.1653 0.2439 0.194062  
0.1853 0.2439 0.192323  
0.2053 0.2439 0.190691  
0.2253 0.2439 0.189292  
0.2453 0.2439 0.188004  
0.2653 0.2439 0.186897  
0.2853 0.2439 0.185853  
0.3053 0.2439 0.184929  
0.3253 0.2439 0.184234  
0.3453 0.2439 0.183539  
0.3653 0.2439 0.182953  
0.3853 0.2439 0.182602  
0.4053 0.2439 0.182254  
0.4253 0.2439 0.182011  
0.4453 0.2439 0.182  
0.4653 0.2439 0.182  
0.4853 0.2439 0.182101  
0.5053 0.2439 0.182328  
0.5253 0.2439 0.182699  
0.5453 0.2439 0.183191  
0.5653 0.2439 0.183787  
0.5853 0.2439 0.184481  
0.6053 0.2439 0.185332  
0.6253 0.2439 0.186274  
0.6453 0.2439 0.187319  
0.6653 0.2439 0.188498  
0.6853 0.2439 0.189891  
0.7053 0.2439 0.191277  
0.7253 0.2439 0.19289  
0.7453 0.2439 0.194628  
0.7653 0.2439 0.196527  
0.7853 0.2439 0.198613  
0.8053 0.2439 0.32  
0.8253 0.2439 0.32  
0.8453 0.2439 0.32  
0.8653 0.2439 0.32  
0.8853 0.2439 0.32  
0.9053 0.2439 0.32  
0.9253 0.2439 0.32  
0.9453 0.2439 0.32  
0.9653 0.2439 0.32  
0.9853 0.2439 0.32  
1.0053 0.2439 0.32  
1.0253 0.2439 0.32  
1.0453 0.2439 0.32  
1.0653 0.2439 0.32  
1.0853 0.2439 0.32  
1.1053 0.2439 0.32  
1.1253 0.2439 0.32  
1.1453 0.2439 0.32  
1.1653 0.2439 0.32  
1.1853 0.2439 0.32  
1.2053 0.2439 0.32  
1.2253 0.2439 0.32  
1.2453 0.2439 0.32  
1.2653 0.2439 0.32  
1.2853 0.2439 0.32  
1.3053 0.2439 0.32  
1.3253 0.2439 0.32  
1.3453 0.2439 0.32  
1.3653 0.2439 0.32  
1.3853 0.2439 0.32  
1.4053 0.2439 0.32  
1.4253 0.2439 0.32  
1.4453 0.2439 0.32  
1.4653 0.2439 0.32  
1.4853 0.2439 0.32  
1.5053 0.2439 0.32  
-0.3947 0.2639 0.32  
-0.3747 0.2639 0.32  
-0.3547 0.2639 0.32  
-0.3347 0.2639 0.32  
-0.3147 0.2639 0.32  
-0.2947 0.2639 0.32  
-0.2747 0.2639 0.32  
-0.2547 0.2639 0.32  
-0.2347 0.2639 0.32  
-0.2147 0.2639 0.32  
-0.1947 0.2639 0.32  
-0.1747 0.2639 0.32  
-0.1547 0.2639 0.32  
-0.1347 0.2639 0.32  
-0.1147 0.2639 0.32  
-0.0947 0.2639 0.32  
-0.0747 0.2639 0.32  
-0.0547 0.2639 0.32  
-0.0347 0.2639 0.32  
-0.0147 0.2639 0.32  
0.0053 0.2639 0.32  
0.0253 0.2639 0.32  
0.0453 0.2639 0.32  
0.0653 0.2639 0.32  
0.0853 0.2639 0.32  
0.1053 0.2639 0.32  
0.1253 0.2639 0.32  
0.1453 0.2639 0.32  
0.1653 0.2639 0.32  
0.1853 0.2639 0.32  
0.2053 0.2639 0.32  
0.2253 0.2639 0.32  
0.2453 0.2639 0.32  
0.2653 0.2639 0.32  
0.2853 0.2639 0.32  
0.3053 0.2639 0.32  
0.3253 0.2639 0.32  
0.3453 0.2639 0.32  
0.3653 0.2639 0.32  
0.3853 0.2639 0.32  
0.4053 0.2639 0.32  
0.4253 0.2639 0.32  
0.4453 0.2639 0.32  
0.4653 0.2639 0.32  
0.4853 0.2639 0.32  
0.5053 0.2639 0.32  
0.5253 0.2639 0.32  
0.5453 0.2639 0.32  
0.5653 0.2639 0.32  
0.5853 0.2639 0.32  
0.6053 0.2639 0.32  
0.6253 0.2639 0.32  
0.6453 0.2639 0.32  
0.6653 0.2639 0.32  
0.6853 0.2639 0.32  
0.7053 0.2639 0.32  
0.7253 0.2639 0.32  
0.7453 0.2639 0.32  
0.7653 0.2639 0.32  
0.7853 0.2639 0.32  
0.8053 0.2639 0.32  
0.8253 0.2639 0.32  
0.8453 0.2639 0.32  
0.8653 0.2639 0.32  
0.8853 0.2639 0.32  
0.9053 0.2639 0.32  
0.9253 0.2639 0.32  
0.9453 0.2639 0.32  
0.9653 0.2639 0.32  
0.9853 0.2639 0.32  
1.0053 0.2639 0.32  
1.0253 0.2639 0.32  
1.0453 0.2639 0.32  
1.0653 0.2639 0.32  
1.0853 0.2639 0.32  
1.1053 0.2639 0.32  
1.1253 0.2639 0.32  
1.1453 0.2639 0.32  
1.1653 0.2639 0.32  
1.1853 0.2639 0.32  
1.2053 0.2639 0.32  
1.2253 0.2639 0.32  
1.2453 0.2639 0.32  
1.2653 0.2639 0.32  
1.2853 0.2639 0.32  
1.3053 0.2639 0.32  
1.3253 0.2639 0.32  
1.3453 0.2639 0.32  
1.3653 0.2639 0.32  
1.3853 0.2639 0.32  
1.4053 0.2639 0.32  
1.4253 0.2639 0.32  
1.4453 0.2639 0.32  
1.4653 0.2639 0.32  
1.4853 0.2639 0.32  
1.5053 0.2639 0.32  
-0.3947 0.2839 0.32  
-0.3747 0.2839 0.32  
-0.3547 0.2839 0.32  
-0.3347 0.2839 0.32  
-0.3147 0.2839 0.32  
-0.2947 0.2839 0.32  
-0.2747 0.2839 0.32  
-0.2547 0.2839 0.32  
-0.2347 0.2839 0.32  
-0.2147 0.2839 0.32  
-0.1947 0.2839 0.32  
-0.1747 0.2839 0.32  
-0.1547 0.2839 0.32  
-0.1347 0.2839 0.32  
-0.1147 0.2839 0.32  
-0.0947 0.2839 0.32  
-0.0747 0.2839 0.32  
-0.0547 0.2839 0.32  
-0.0347 0.2839 0.32  
-0.0147 0.2839 0.32  
0.0053 0.2839 0.32  
0.0253 0.2839 0.32  
0.0453 0.2839 0.32  
0.0653 0.2839 0.32  
0.0853 0.2839 0.32  
0.1053 0.2839 0.32  
0.1253 0.2839 0.32  
0.1453 0.2839 0.32  
0.1653 0.2839 0.32  
0.1853 0.2839 0.32  
0.2053 0.2839 0.32  
0.2253 0.2839 0.32  
0.2453 0.2839 0.32  
0.2653 0.2839 0.32  
0.2853 0.2839 0.32  
0.3053 0.2839 0.32  
0.3253 0.2839 0.32  
0.3453 0.2839 0.32  
0.3653 0.2839 0.32  
0.3853 0.2839 0.32  
0.4053 0.2839 0.32  
0.4253 0.2839 0.32  
0.4453 0.2839 0.32  
0.4653 0.2839 0.32  
0.4853 0.2839 0.32  
0.5053 0.2839 0.32  
0.5253 0.2839 0.32  
0.5453 0.2839 0.32  
0.5653 0.2839 0.32  
0.5853 0.2839 0.32  
0.6053 0.2839 0.32  
0.6253 0.2839 0.32  
0.6453 0.2839 0.32  
0.6653 0.2839 0.32  
0.6853 0.2839 0.32  
0.7053 0.2839 0.32  
0.7253 0.2839 0.32  
0.7453 0.2839 0.32  
0.7653 0.2839 0.32  
0.7853 0.2839 0.32  
0.8053 0.2839 0.32  
0.8253 0.2839 0.32  
0.8453 0.2839 0.32  
0.8653 0.2839 0.32  
0.8853 0.2839 0.32  
0.9053 0.2839 0.32  
0.9253 0.2839 0.32  
0.9453 0.2839 0.32  
0.9653 0.2839 0.32  
0.9853 0.2839 0.32  
1.0053 0.2839 0.32  
1.0253 0.2839 0.32  
1.0453 0.2839 0.32  
1.0653 0.2839 0.32  
1.0853 0.2839 0.32  
1.1053 0.2839 0.32  
1.1253 0.2839 0.32  
1.1453 0.2839 0.32  
1.1653 0.2839 0.32  
1.1853 0.2839 0.32  
1.2053 0.2839 0.32  
1.2253 0.2839 0.32  
1.2453 0.2839 0.32  
1.2653 0.2839 0.32  
1.2853 0.2839 0.32  
1.3053 0.2839 0.32  
1.3253 0.2839 0.32  
1.3453 0.2839 0.32  
1.3653 0.2839 0.32  
1.3853 0.2839 0.32  
1.4053 0.2839 0.32  
1.4253 0.2839 0.32  
1.4453 0.2839 0.32  
1.4653 0.2839 0.32  
1.4853 0.2839 0.32  
1.5053 0.2839 0.32  
-0.3947 0.3039 0.32  
-0.3747 0.3039 0.32  
-0.3547 0.3039 0.32  
-0.3347 0.3039 0.32  
-0.3147 0.3039 0.32  
-0.2947 0.3039 0.32  
-0.2747 0.3039 0.32  
-0.2547 0.3039 0.32  
-0.2347 0.3039 0.32  
-0.2147 0.3039 0.32  
-0.1947 0.3039 0.32  
-0.1747 0.3039 0.32  
-0.1547 0.3039 0.32  
-0.1347 0.3039 0.32  
-0.1147 0.3039 0.32  
-0.0947 0.3039 0.32  
-0.0747 0.3039 0.32  
-0.0547 0.3039 0.32  
-0.0347 0.3039 0.32  
-0.0147 0.3039 0.32  
0.0053 0.3039 0.32  
0.0253 0.3039 0.32  
0.0453 0.3039 0.32  
0.0653 0.3039 0.32  
0.0853 0.3039 0.32  
0.1053 0.3039 0.32  
0.1253 0.3039 0.32  
0.1453 0.3039 0.32  
0.1653 0.3039 0.32  
0.1853 0.3039 0.32  
0.2053 0.3039 0.32  
0.2253 0.3039 0.32  
0.2453 0.3039 0.32  
0.2653 0.3039 0.32  
0.2853 0.3039 0.32  
0.3053 0.3039 0.32  
0.3253 0.3039 0.32  
0.3453 0.3039 0.32  
0.3653 0.3039 0.32  
0.3853 0.3039 0.32  
0.4053 0.3039 0.32  
0.4253 0.3039 0.32  
0.4453 0.3039 0.32  
0.4653 0.3039 0.32  
0.4853 0.3039 0.32  
0.5053 0.3039 0.32  
0.5253 0.3039 0.32  
0.5453 0.3039 0.32  
0.5653 0.3039 0.32  
0.5853 0.3039 0.32  
0.6053 0.3039 0.32  
0.6253 0.3039 0.32  
0.6453 0.3039 0.32  
0.6653 0.3039 0.32  
0.6853 0.3039 0.32  
0.7053 0.3039 0.32  
0.7253 0.3039 0.32  
0.7453 0.3039 0.32  
0.7653 0.3039 0.32  
0.7853 0.3039 0.32  
0.8053 0.3039 0.32  
0.8253 0.3039 0.32  
0.8453 0.3039 0.32  
0.8653 0.3039 0.32  
0.8853 0.3039 0.32  
0.9053 0.3039 0.32  
0.9253 0.3039 0.32  
0.9453 0.3039 0.32  
0.9653 0.3039 0.32  
0.9853 0.3039 0.32  
1.0053 0.3039 0.32  
1.0253 0.3039 0.32  
1.0453 0.3039 0.32  
1.0653 0.3039 0.32  
1.0853 0.3039 0.32  
1.1053 0.3039 0.32  
1.1253 0.3039 0.32  
1.1453 0.3039 0.32  
1.1653 0.3039 0.32  
1.1853 0.3039 0.32  
1.2053 0.3039 0.32  
1.2253 0.3039 0.32  
1.2453 0.3039 0.32  
1.2653 0.3039 0.32  
1.2853 0.3039 0.32  
1.3053 0.3039 0.32  
1.3253 0.3039 0.32  
1.3453 0.3039 0.32  
1.3653 0.3039 0.32  
1.3853 0.3039 0.32  
1.4053 0.3039 0.32  
1.4253 0.3039 0.32  
1.4453 0.3039 0.32  
1.4653 0.3039 0.32  
1.4853 0.3039 0.32  
1.5053 0.3039 0.32  
-0.3947 0.3239 0.32  
-0.3747 0.3239 0.32  
-0.3547 0.3239 0.32  
-0.3347 0.3239 0.32  
-0.3147 0.3239 0.32  
-0.2947 0.3239 0.32  
-0.2747 0.3239 0.32  
-0.2547 0.3239 0.32  
-0.2347 0.3239 0.32  
-0.2147 0.3239 0.32  
-0.1947 0.3239 0.32  
-0.1747 0.3239 0.32  
-0.1547 0.3239 0.32  
-0.1347 0.3239 0.32  
-0.1147 0.3239 0.32  
-0.0947 0.3239 0.32  
-0.0747 0.3239 0.32  
-0.0547 0.3239 0.32  
-0.0347 0.3239 0.32  
-0.0147 0.3239 0.32  
0.0053 0.3239 0.32  
0.0253 0.3239 0.32  
0.0453 0.3239 0.32  
0.0653 0.3239 0.32  
0.0853 0.3239 0.32  
0.1053 0.3239 0.32  
0.1253 0.3239 0.32  
0.1453 0.3239 0.32  
0.1653 0.3239 0.32  
0.1853 0.3239 0.32  
0.2053 0.3239 0.32  
0.2253 0.3239 0.32  
0.2453 0.3239 0.32  
0.2653 0.3239 0.32  
0.2853 0.3239 0.32  
0.3053 0.3239 0.32  
0.3253 0.3239 0.32  
0.3453 0.3239 0.32  
0.3653 0.3239 0.32  
0.3853 0.3239 0.32  
0.4053 0.3239 0.32  
0.4253 0.3239 0.32  
0.4453 0.3239 0.32  
0.4653 0.3239 0.32  
0.4853 0.3239 0.32  
0.5053 0.3239 0.32  
0.5253 0.3239 0.32  
0.5453 0.3239 0.32  
0.5653 0.3239 0.32  
0.5853 0.3239 0.32  
0.6053 0.3239 0.32  
0.6253 0.3239 0.32  
0.6453 0.3239 0.32  
0.6653 0.3239 0.32  
0.6853 0.3239 0.32  
0.7053 0.3239 0.32  
0.7253 0.3239 0.32  
0.7453 0.3239 0.32  
0.7653 0.3239 0.32  
0.7853 0.3239 0.32  
0.8053 0.3239 0.32  
0.8253 0.3239 0.32  
0.8453 0.3239 0.32  
0.8653 0.3239 0.32  
0.8853 0.3239 0.32  
0.9053 0.3239 0.32  
0.9253 0.3239 0.32  
0.9453 0.3239 0.32  
0.9653 0.3239 0.32  
0.9853 0.3239 0.32  
1.0053 0.3239 0.32  
1.0253 0.3239 0.32  
1.0453 0.3239 0.32  
1.0653 0.3239 0.32  
1.0853 0.3239 0.32  
1.1053 0.3239 0.32  
1.1253 0.3239 0.32  
1.1453 0.3239 0.32  
1.1653 0.3239 0.32  
1.1853 0.3239 0.32  
1.2053 0.3239 0.32  
1.2253 0.3239 0.32  
1.2453 0.3239 0.32  
1.2653 0.3239 0.32  
1.2853 0.3239 0.32  
1.3053 0.3239 0.32  
1.3253 0.3239 0.32  
1.3453 0.3239 0.32  
1.3653 0.3239 0.32  
1.3853 0.3239 0.32  
1.4053 0.3239 0.32  
1.4253 0.3239 0.32  
1.4453 0.3239 0.32  
1.4653 0.3239 0.32  
1.4853 0.3239 0.32  
1.5053 0.3239 0.32  
-0.3947 0.3439 0.32  
-0.3747 0.3439 0.32  
-0.3547 0.3439 0.32  
-0.3347 0.3439 0.32  
-0.3147 0.3439 0.32  
-0.2947 0.3439 0.32  
-0.2747 0.3439 0.32  
-0.2547 0.3439 0.32  
-0.2347 0.3439 0.32  
-0.2147 0.3439 0.32  
-0.1947 0.3439 0.32  
-0.1747 0.3439 0.32  
-0.1547 0.3439 0.32  
-0.1347 0.3439 0.32  
-0.1147 0.3439 0.32  
-0.0947 0.3439 0.32  
-0.0747 0.3439 0.32  
-0.0547 0.3439 0.32  
-0.0347 0.3439 0.32  
-0.0147 0.3439 0.32  
0.0053 0.3439 0.32  
0.0253 0.3439 0.32  
0.0453 0.3439 0.32  
0.0653 0.3439 0.32  
0.0853 0.3439 0.32  
0.1053 0.3439 0.32  
0.1253 0.3439 0.32  
0.1453 0.3439 0.32  
0.1653 0.3439 0.32  
0.1853 0.3439 0.32  
0.2053 0.3439 0.32  
0.2253 0.3439 0.32  
0.2453 0.3439 0.32  
0.2653 0.3439 0.32  
0.2853 0.3439 0.32  
0.3053 0.3439 0.32  
0.3253 0.3439 0.32  
0.3453 0.3439 0.32  
0.3653 0.3439 0.32  
0.3853 0.3439 0.32  
0.4053 0.3439 0.32  
0.4253 0.3439 0.32  
0.4453 0.3439 0.32  
0.4653 0.3439 0.32  
0.4853 0.3439 0.32  
0.5053 0.3439 0.32  
0.5253 0.3439 0.32  
0.5453 0.3439 0.32  
0.5653 0.3439 0.32  
0.5853 0.3439 0.32  
0.6053 0.3439 0.32  
0.6253 0.3439 0.32  
0.6453 0.3439 0.32  
0.6653 0.3439 0.32  
0.6853 0.3439 0.32  
0.7053 0.3439 0.32  
0.7253 0.3439 0.32  
0.7453 0.3439 0.32  
0.7653 0.3439 0.32  
0.7853 0.3439 0.32  
0.8053 0.3439 0.32  
0.8253 0.3439 0.32  
0.8453 0.3439 0.32  
0.8653 0.3439 0.32  
0.8853 0.3439 0.32  
0.9053 0.3439 0.32  
0.9253 0.3439 0.32  
0.9453 0.3439 0.32  
0.9653 0.3439 0.32  
0.9853 0.3439 0.32  
1.0053 0.3439 0.32  
1.0253 0.3439 0.32  
1.0453 0.3439 0.32  
1.0653 0.3439 0.32  
1.0853 0.3439 0.32  
1.1053 0.3439 0.32  
1.1253 0.3439 0.32  
1.1453 0.3439 0.32  
1.1653 0.3439 0.32  
1.1853 0.3439 0.32  
1.2053 0.3439 0.32  
1.2253 0.3439 0.32  
1.2453 0.3439 0.32  
1.2653 0.3439 0.32  
1.2853 0.3439 0.32  
1.3053 0.3439 0.32  
1.3253 0.3439 0.32  
1.3453 0.3439 0.32  
1.3653 0.3439 0.32  
1.3853 0.3439 0.32  
1.4053 0.3439 0.32  
1.4253 0.3439 0.32  
1.4453 0.3439 0.32  
1.4653 0.3439 0.32  
1.4853 0.3439 0.32  
1.5053 0.3439 0.32  
-0.3947 0.3639 0.32  
-0.3747 0.3639 0.32  
-0.3547 0.3639 0.32  
-0.3347 0.3639 0.32  
-0.3147 0.3639 0.32  
-0.2947 0.3639 0.32  
-0.2747 0.3639 0.32  
-0.2547 0.3639 0.32  
-0.2347 0.3639 0.32  
-0.2147 0.3639 0.32  
-0.1947 0.3639 0.32  
-0.1747 0.3639 0.32  
-0.1547 0.3639 0.32  
-0.1347 0.3639 0.32  
-0.1147 0.3639 0.32  
-0.0947 0.3639 0.32  
-0.0747 0.3639 0.32  
-0.0547 0.3639 0.32  
-0.0347 0.3639 0.32  
-0.0147 0.3639 0.32  
0.0053 0.3639 0.32  
0.0253 0.3639 0.32  
0.0453 0.3639 0.32  
0.0653 0.3639 0.32  
0.0853 0.3639 0.32  
0.1053 0.3639 0.32  
0.1253 0.3639 0.32  
0.1453 0.3639 0.32  
0.1653 0.3639 0.32  
0.1853 0.3639 0.32  
0.2053 0.3639 0.32  
0.2253 0.3639 0.32  
0.2453 0.3639 0.32  
0.2653 0.3639 0.32  
0.2853 0.3639 0.32  
0.3053 0.3639 0.32  
0.3253 0.3639 0.32  
0.3453 0.3639 0.32  
0.3653 0.3639 0.32  
0.3853 0.3639 0.32  
0.4053 0.3639 0.32  
0.4253 0.3639 0.32  
0.4453 0.3639 0.32  
0.4653 0.3639 0.32  
0.4853 0.3639 0.32  
0.5053 0.3639 0.32  
0.5253 0.3639 0.32  
0.5453 0.3639 0.32  
0.5653 0.3639 0.32  
0.5853 0.3639 0.32  
0.6053 0.3639 0.32  
0.6253 0.3639 0.32  
0.6453 0.3639 0.32  
0.6653 0.3639 0.32  
0.6853 0.3639 0.32  
0.7053 0.3639 0.32  
0.7253 0.3639 0.32  
0.7453 0.3639 0.32  
0.7653 0.3639 0.32  
0.7853 0.3639 0.32  
0.8053 0.3639 0.32  
0.8253 0.3639 0.32  
0.8453 0.3639 0.32  
0.8653 0.3639 0.32  
0.8853 0.3639 0.32  
0.9053 0.3639 0.32  
0.9253 0.3639 0.32  
0.9453 0.3639 0.32  
0.9653 0.3639 0.32  
0.9853 0.3639 0.32  
1.0053 0.3639 0.32  
1.0253 0.3639 0.32  
1.0453 0.3639 0.32  
1.0653 0.3639 0.32  
1.0853 0.3639 0.32  
1.1053 0.3639 0.32  
1.1253 0.3639 0.32  
1.1453 0.3639 0.32  
1.1653 0.3639 0.32  
1.1853 0.3639 0.32  
1.2053 0.3639 0.32  
1.2253 0.3639 0.32  
1.2453 0.3639 0.32  
1.2653 0.3639 0.32  
1.2853 0.3639 0.32  
1.3053 0.3639 0.32  
1.3253 0.3639 0.32  
1.3453 0.3639 0.32  
1.3653 0.3639 0.32  
1.3853 0.3639 0.32  
1.4053 0.3639 0.32  
1.4253 0.3639 0.32  
1.4453 0.3639 0.32  
1.4653 0.3639 0.32  
1.4853 0.3639 0.32  
1.5053 0.3639 0.32  
-0.3947 0.3839 0.32  
-0.3747 0.3839 0.32  
-0.3547 0.3839 0.32  
-0.3347 0.3839 0.32  
-0.3147 0.3839 0.32  
-0.2947 0.3839 0.32  
-0.2747 0.3839 0.32  
-0.2547 0.3839 0.32  
-0.2347 0.3839 0.32  
-0.2147 0.3839 0.32  
-0.1947 0.3839 0.32  
-0.1747 0.3839 0.32  
-0.1547 0.3839 0.32  
-0.1347 0.3839 0.32  
-0.1147 0.3839 0.32  
-0.0947 0.3839 0.32  
-0.0747 0.3839 0.32  
-0.0547 0.3839 0.32  
-0.0347 0.3839 0.32  
-0.0147 0.3839 0.32  
0.0053 0.3839 0.32  
0.0253 0.3839 0.32  
0.0453 0.3839 0.32  
0.0653 0.3839 0.32  
0.0853 0.3839 0.32  
0.1053 0.3839 0.32  
0.1253 0.3839 0.32  
0.1453 0.3839 0.32  
0.1653 0.3839 0.32  
0.1853 0.3839 0.32  
0.2053 0.3839 0.32  
0.2253 0.3839 0.32  
0.2453 0.3839 0.32  
0.2653 0.3839 0.32  
0.2853 0.3839 0.32  
0.3053 0.3839 0.32  
0.3253 0.3839 0.32  
0.3453 0.3839 0.32  
0.3653 0.3839 0.32  
0.3853 0.3839 0.32  
0.4053 0.3839 0.32  
0.4253 0.3839 0.32  
0.4453 0.3839 0.32  
0.4653 0.3839 0.32  
0.4853 0.3839 0.32  
0.5053 0.3839 0.32  
0.5253 0.3839 0.32  
0.5453 0.3839 0.32  
0.5653 0.3839 0.32  
0.5853 0.3839 0.32  
0.6053 0.3839 0.32  
0.6253 0.3839 0.32  
0.6453 0.3839 0.32  
0.6653 0.3839 0.32  
0.6853 0.3839 0.32  
0.7053 0.3839 0.32  
0.7253 0.3839 0.32  
0.7453 0.3839 0.32  
0.7653 0.3839 0.32  
0.7853 0.3839 0.32  
0.8053 0.3839 0.32  
0.8253 0.3839 0.32  
0.8453 0.3839 0.32  
0.8653 0.3839 0.32  
0.8853 0.3839 0.32  
0.9053 0.3839 0.32  
0.9253 0.3839 0.32  
0.9453 0.3839 0.32  
0.9653 0.3839 0.32  
0.9853 0.3839 0.32  
1.0053 0.3839 0.32  
1.0253 0.3839 0.32  
1.0453 0.3839 0.32  
1.0653 0.3839 0.32  
1.0853 0.3839 0.32  
1.1053 0.3839 0.32  
1.1253 0.3839 0.32  
1.1453 0.3839 0.32  
1.1653 0.3839 0.32  
1.1853 0.3839 0.32  
1.2053 0.3839 0.32  
1.2253 0.3839 0.32  
1.2453 0.3839 0.32  
1.2653 0.3839 0.32  
1.2853 0.3839 0.32  
1.3053 0.3839 0.32  
1.3253 0.3839 0.32  
1.3453 0.3839 0.32  
1.3653 0.3839 0.32  
1.3853 0.3839 0.32  
1.4053 0.3839 0.32  
1.4253 0.3839 0.32  
1.4453 0.3839 0.32  
1.4653 0.3839 0.32  
1.4853 0.3839 0.32  
1.5053 0.3839 0.32  
-0.3947 0.4039 0.32  
-0.3747 0.4039 0.32  
-0.3547 0.4039 0.32  
-0.3347 0.4039 0.32  
-0.3147 0.4039 0.32  
-0.2947 0.4039 0.32  
-0.2747 0.4039 0.32  
-0.2547 0.4039 0.32  
-0.2347 0.4039 0.32  
-0.2147 0.4039 0.32  
-0.1947 0.4039 0.32  
-0.1747 0.4039 0.32  
-0.1547 0.4039 0.32  
-0.1347 0.4039 0.32  
-0.1147 0.4039 0.32  
-0.0947 0.4039 0.32  
-0.0747 0.4039 0.32  
-0.0547 0.4039 0.32  
-0.0347 0.4039 0.32  
-0.0147 0.4039 0.32  
0.0053 0.4039 0.32  
0.0253 0.4039 0.32  
0.0453 0.4039 0.32  
0.0653 0.4039 0.32  
0.0853 0.4039 0.32  
0.1053 0.4039 0.32  
0.1253 0.4039 0.32  
0.1453 0.4039 0.32  
0.1653 0.4039 0.32  
0.1853 0.4039 0.32  
0.2053 0.4039 0.32  
0.2253 0.4039 0.32  
0.2453 0.4039 0.32  
0.2653 0.4039 0.32  
0.2853 0.4039 0.32  
0.3053 0.4039 0.32  
0.3253 0.4039 0.32  
0.3453 0.4039 0.32  
0.3653 0.4039 0.32  
0.3853 0.4039 0.32  
0.4053 0.4039 0.32  
0.4253 0.4039 0.32  
0.4453 0.4039 0.32  
0.4653 0.4039 0.32  
0.4853 0.4039 0.32  
0.5053 0.4039 0.32  
0.5253 0.4039 0.32  
0.5453 0.4039 0.32  
0.5653 0.4039 0.32  
0.5853 0.4039 0.32  
0.6053 0.4039 0.32  
0.6253 0.4039 0.32  
0.6453 0.4039 0.32  
0.6653 0.4039 0.32  
0.6853 0.4039 0.32  
0.7053 0.4039 0.32  
0.7253 0.4039 0.32  
0.7453 0.4039 0.32  
0.7653 0.4039 0.32  
0.7853 0.4039 0.32  
0.8053 0.4039 0.32  
0.8253 0.4039 0.32  
0.8453 0.4039 0.32  
0.8653 0.4039 0.32  
0.8853 0.4039 0.32  
0.9053 0.4039 0.32  
0.9253 0.4039 0.32  
0.9453 0.4039 0.32  
0.9653 0.4039 0.32  
0.9853 0.4039 0.32  
1.0053 0.4039 0.32  
1.0253 0.4039 0.32  
1.0453 0.4039 0.32  
1.0653 0.4039 0.32  
1.0853 0.4039 0.32  
1.1053 0.4039 0.32  
1.1253 0.4039 0.32  
1.1453 0.4039 0.32  
1.1653 0.4039 0.32  
1.1853 0.4039 0.32  
1.2053 0.4039 0.32  
1.2253 0.4039 0.32  
1.2453 0.4039 0.32  
1.2653 0.4039 0.32  
1.2853 0.4039 0.32  
1.3053 0.4039 0.32  
1.3253 0.4039 0.32  
1.3453 0.4039 0.32  
1.3653 0.4039 0.32  
1.3853 0.4039 0.32  
1.4053 0.4039 0.32  
1.4253 0.4039 0.32  
1.4453 0.4039 0.32  
1.4653 0.4039 0.32  
1.4853 0.4039 0.32  
1.5053 0.4039 0.32  
 
